	sp_id	sp_hh_id	age	sex	work_id
25860	171822	10060	25	M	1607
25861	822582	10060	38	F	1607
25930	344954	10085	45	M	1610
25931	1029809	10085	62	F	X
25932	368614	10085	48	M	1611
25933	1147441	10085	77	F	X
25934	600138	10085	8	F	24
26201	40347	10190	6	M	X
26202	283948	10190	38	M	1628
26253	434450	10211	58	M	X
26254	263777	10211	36	M	1630
26266	499616	10217	68	M	X
26267	119962	10217	16	M	26
26268	320483	10217	42	M	1630
26269	822590	10217	38	F	1630
26333	801918	10244	36	F	1634
26334	742606	10244	30	F	1634
26335	538187	10244	82	M	X
26366	832967	10258	39	F	1636
26367	6073	10258	1	M	X
26444	462709	10285	62	M	X
26445	482380	10285	65	M	X
26446	575886	10285	5	F	X
26447	482381	10285	65	M	X
26636	734657	10361	29	F	1651
26637	40350	10361	6	M	X
26638	40349	10361	6	M	X
26639	1139300	10361	75	F	X
26640	368615	10361	48	M	1651
26741	801920	10399	36	F	1657
26742	889124	10399	45	F	1657
26743	1019859	10399	61	F	X
26888	344959	10460	45	M	1665
26889	293860	10460	39	M	1665
26890	940654	10460	51	F	1665
26986	832974	10498	39	F	1669
26987	832973	10498	39	F	1669
26988	832972	10498	39	F	1669
27041	1163325	10524	82	F	X
27042	253270	10524	35	M	1673
27043	253271	10524	35	M	1673
27044	320492	10524	42	M	1673
27119	583830	10555	6	F	X
27120	583829	10555	6	F	X
27121	1126936	10555	73	F	X
27207	632008	10588	12	F	48
27208	119965	10588	16	M	66
27209	119966	10588	16	M	48
27303	12033	10621	2	M	X
27304	742614	10621	30	F	1689
27360	1019864	10646	61	F	X
27361	956140	10646	53	F	1691
27362	482383	10646	65	M	X
27422	780599	10667	34	F	1695
27423	428325	10667	57	M	X
27637	328769	10749	43	M	1710
27638	1029830	10749	62	F	X
27877	212762	10843	31	M	1725
27878	583833	10843	6	F	X
27879	383379	10843	50	M	1725
27880	624579	10843	11	F	108
27917	879998	10860	44	F	1727
27948	591827	10872	7	F	71
27949	1147446	10872	77	F	X
27950	455137	10872	61	M	X
27951	760354	10872	32	F	1730
28077	1149576	10922	78	F	X
28078	940661	10922	51	F	1738
28079	742625	10922	30	F	1738
28099	476103	10931	64	M	X
28275	734676	10998	29	F	1752
28276	734675	10998	29	F	1752
28277	48935	10998	7	M	108
28303	924448	11007	49	F	1754
28304	924449	11007	49	F	1754
28305	544455	11007	90	M	X
28306	144585	11007	20	M	1754
28404	462719	11049	62	M	X
28405	57713	11049	8	M	106
28561	801930	11112	36	F	1774
28562	12040	11112	2	M	X
28563	880009	11112	44	F	1774
28564	880008	11112	44	F	1774
28565	880007	11112	44	F	1774
28592	948620	11123	52	F	1777
28593	600165	11123	8	F	71
28594	32149	11123	5	M	X
28595	889141	11123	45	F	1777
28628	1058321	11134	65	F	X
28629	1058320	11134	65	F	X
28630	716183	11134	26	F	1779
28810	196393	11205	29	M	1791
28811	1058322	11205	65	F	X
28812	311614	11205	41	M	1791
28813	852025	11205	41	F	1791
28832	403968	11213	53	M	1792
28833	518525	11213	72	M	X
28834	852026	11213	41	F	1792
28835	898244	11213	46	F	1792
28836	1039331	11213	63	F	X
28837	721978	11213	27	F	1792
28884	302951	11234	40	M	1794
28937	940668	11255	51	F	1798
28938	940667	11255	51	F	1798
28939	556866	11255	2	F	X
28940	311617	11255	41	M	1798
29009	106389	11279	14	M	79
29010	710651	11279	25	F	1802
29011	689028	11279	21	F	1802
29100	222246	11314	32	M	1807
29101	591831	11314	7	F	70
29102	870847	11314	43	F	1807
29155	375976	11341	49	M	1810
29156	416237	11341	55	M	1811
29157	915951	11341	48	F	1811
29173	482399	11347	65	M	X
29174	293882	11347	39	M	1811
29175	639310	11347	13	F	24
29176	360877	11347	47	M	1811
29177	710652	11347	25	F	1811
29558	924456	11498	49	F	1834
29559	352913	11498	46	M	1834
29560	32155	11498	5	M	X
29661	24859	11538	4	M	X
29662	410249	11538	54	M	1841
29663	57721	11538	8	M	35
29664	222254	11538	32	M	1841
29714	183505	11557	27	M	1846
29715	1094500	11557	69	F	X
29770	1019888	11581	61	F	X
29771	410250	11581	54	M	1851
29772	403974	11581	53	M	1851
29773	482403	11581	65	M	X
29809	1067530	11595	66	F	X
29862	898256	11614	46	F	1858
29863	870855	11614	43	F	1858
29864	222255	11614	32	M	1858
29865	32159	11614	5	M	X
29877	514222	11619	71	M	X
29878	915955	11619	48	F	1859
29879	360885	11619	47	M	1859
29880	242532	11619	34	M	1859
30015	132879	11674	18	M	1866
30016	1111318	11674	71	F	X
30069	940678	11695	51	F	1870
30070	337013	11695	44	M	1870
30071	293891	11695	39	M	1870
30072	6093	11695	1	M	X
30073	583848	11695	6	F	X
30131	222256	11720	32	M	1874
30132	222257	11720	32	M	1874
30133	274260	11720	37	M	1874
30134	514224	11720	71	M	X
30135	514223	11720	71	M	X
30384	83607	11817	11	M	108
30385	83606	11817	11	M	35
30386	375979	11817	49	M	1889
30387	352917	11817	46	M	1889
30465	83601	11853	11	M	26
30466	311627	11853	41	M	1895
30545	624589	11879	11	F	71
30847	91283	12000	12	M	108
30848	455157	12000	61	M	X
30849	455158	12000	61	M	X
30850	422350	12000	56	M	X
30851	422349	12000	56	M	X
30968	1019897	12052	61	F	X
30969	57727	12052	8	M	24
30970	113422	12052	15	M	70
30971	504557	12052	69	M	X
30983	320522	12057	42	M	1929
30984	320521	12057	42	M	1929
30985	482410	12057	65	M	X
31254	948634	12164	52	F	1949
31255	632032	12164	12	F	8
31256	144604	12164	20	M	1949
31257	283988	12164	38	M	1949
31258	476117	12164	64	M	X
31410	646486	12222	14	F	35
31411	742654	12222	30	F	1959
31412	970490	12222	55	F	1959
31413	166626	12222	24	M	1959
31785	970492	12371	55	F	1981
31786	1058342	12371	65	F	X
31787	514228	12371	71	M	X
31788	403985	12371	53	M	1982
31789	144612	12371	20	M	1982
31790	183518	12371	27	M	1982
32043	1119070	12471	72	F	X
32044	183520	12471	27	M	1997
32045	119997	12471	16	M	50
32404	504563	12609	69	M	X
32405	98940	12609	13	M	84
32406	482417	12609	65	M	X
32407	525611	12609	74	M	X
32408	509584	12609	70	M	X
32409	659463	12609	16	F	18
32747	742660	12747	30	F	2037
32748	284006	12747	38	M	2037
32904	545430	12803	97	M	X
33047	907294	12861	47	F	2057
33048	190045	12861	28	M	2057
33088	880040	12878	44	F	2061
33089	880041	12878	44	F	2061
33090	880042	12878	44	F	2061
33091	518539	12878	72	M	X
33599	360909	13071	47	M	2092
33600	985036	13071	57	F	2092
33601	1019918	13071	61	F	X
33602	1094527	13071	69	F	X
33699	1147462	13109	77	F	X
33700	293918	13109	39	M	2097
33701	455169	13109	61	M	X
33702	940705	13109	51	F	2097
33766	132899	13134	18	M	2102
33767	1001712	13134	59	F	2102
33768	48988	13134	7	M	66
33798	716206	13147	26	F	2104
33799	801973	13147	36	F	2104
33850	833017	13168	39	F	2108
33851	1076894	13168	67	F	X
33983	337045	13220	44	M	2117
33984	760401	13220	32	F	2117
33985	274296	13222	37	M	2117
33986	985038	13222	57	F	2118
33987	624613	13222	11	F	84
33988	624612	13222	11	F	18
33989	624611	13222	11	F	107
33990	624610	13222	11	F	10
33991	83631	13222	11	M	107
34026	91310	13236	12	M	24
34257	545317	13330	95	M	X
34258	545225	13330	94	M	X
34259	659475	13330	16	F	3
34260	544957	13330	92	M	X
34261	616833	13330	10	F	10
34569	274298	13454	37	M	2155
34570	476138	13454	64	M	X
34571	274297	13454	37	M	2155
34572	311645	13454	41	M	2155
34573	311644	13454	41	M	2155
34592	624619	13464	11	F	35
34593	624618	13464	11	F	108
34594	624617	13464	11	F	35
34757	274307	13527	37	M	2167
34758	462758	13527	62	M	X
34759	462759	13527	62	M	X
35061	924499	13649	49	F	2188
35095	32192	13662	5	M	X
35096	907307	13662	47	F	2189
35097	1058367	13662	65	F	X
35255	1067572	13718	66	F	X
35256	49002	13718	7	M	106
35257	222303	13718	32	M	2199
35258	222302	13718	32	M	2199
35259	222301	13718	32	M	2199
35271	940716	13725	51	F	2200
35272	360918	13725	47	M	2200
35273	360919	13725	47	M	2200
35274	985049	13725	57	F	2200
35327	591885	13748	7	F	10
35328	190060	13748	28	M	2202
35353	187	13760	0	M	X
35354	188	13760	0	M	X
35355	1181428	13760	87	F	X
35356	476143	13760	64	M	X
35409	155737	13783	22	M	2208
35410	534046	13783	79	M	X
35441	352947	13796	46	M	2210
35442	352946	13796	46	M	2210
35443	352945	13796	46	M	2210
35460	861825	13804	42	F	2212
35461	861826	13804	42	F	2212
35462	705360	13805	24	F	2212
35463	1103108	13805	70	F	X
35464	822666	13805	38	F	2212
35573	659481	13847	16	F	62
35574	992999	13847	58	F	2218
35575	1163357	13847	82	F	X
35576	1039374	13847	63	F	X
35581	1019936	13849	61	F	X
35586	177451	13851	26	M	2218
35587	1076906	13851	67	F	X
35588	160887	13851	23	M	2218
35738	1048926	13910	64	F	X
35739	91323	13910	12	M	15
35740	91322	13910	12	M	106
35939	422383	14001	56	M	X
35945	196431	14004	29	M	2239
35946	880073	14004	44	F	2239
35947	422385	14004	56	M	X
36081	404019	14056	53	M	2247
36082	985055	14056	57	F	2247
36083	985054	14056	57	F	2248
36084	985053	14056	57	F	2248
36085	985052	14056	57	F	2248
36127	1126981	14070	73	F	X
36162	410277	14083	54	M	2254
36163	410278	14083	54	M	2254
36164	545724	14083	0	F	X
36215	751059	14104	31	F	2257
36216	204167	14104	30	M	2257
36217	204168	14104	30	M	2257
36218	204169	14104	30	M	2257
36219	204170	14104	30	M	2258
36220	204171	14104	30	M	2258
36260	397546	14119	52	M	2260
36261	368667	14119	48	M	2260
36262	542061	14119	85	M	X
36263	293937	14119	39	M	2260
36305	222309	14136	32	M	2262
36306	1076918	14136	67	F	X
36333	422386	14147	56	M	X
36334	760420	14147	32	F	2263
36335	1119099	14147	72	F	X
36567	591892	14243	7	F	3
36568	591891	14243	7	F	106
36679	1103116	14282	70	F	X
36711	525621	14296	74	M	X
36712	833035	14296	39	F	2288
36713	833034	14296	39	F	2288
36729	32202	14304	5	M	X
36730	734728	14304	29	F	2289
36731	1039387	14304	63	F	X
36796	242589	14334	34	M	2293
36797	320569	14334	42	M	2293
36798	91327	14334	12	M	107
36799	113459	14334	15	M	63
36800	699785	14334	23	F	2293
36801	126364	14334	17	M	106
36868	410282	14358	54	M	2296
36869	1172365	14358	84	F	X
36870	32204	14358	5	M	X
36871	177463	14358	26	M	2297
37194	49011	14480	7	M	62
37195	106431	14480	14	M	20
37196	455190	14480	61	M	X
37284	551329	14514	1	F	X
37285	49012	14514	7	M	71
37286	608538	14514	9	F	66
37287	608539	14514	9	F	62
37408	924508	14562	49	F	2329
37470	583893	14588	6	F	X
37471	583892	14588	6	F	X
37472	728417	14588	28	F	2333
37668	455195	14665	61	M	X
37669	360936	14665	47	M	2348
37670	802004	14665	36	F	2348
37671	833045	14665	39	F	2348
37875	880093	14745	44	F	2362
37898	822695	14754	38	F	2365
37899	1111371	14754	71	F	X
37900	328836	14754	43	M	2365
37901	274344	14754	37	M	2365
37902	150137	14754	21	M	2365
37949	993022	14773	58	F	2367
37950	263878	14773	36	M	2367
37951	196453	14773	29	M	2367
38374	253356	14939	35	M	2397
38375	253357	14939	35	M	2397
38376	328839	14939	43	M	2397
38377	1154534	14939	80	F	X
38399	49026	14947	7	M	71
38400	49025	14947	7	M	3
38401	274353	14947	37	M	2400
38402	274352	14947	37	M	2400
38450	907335	14967	47	F	2403
38451	907334	14967	47	F	2403
38452	222333	14967	32	M	2403
38453	469665	14968	63	M	X
38454	522562	14968	73	M	X
38572	1076931	15020	67	F	X
38573	518557	15020	72	M	X
38574	428384	15020	57	M	X
38578	898320	15022	46	F	2411
38579	177474	15022	26	M	2411
38580	751075	15022	31	F	2412
38581	494260	15022	67	M	X
38641	83662	15043	11	M	84
38642	83663	15043	11	M	84
38643	1126999	15043	73	F	X
38644	242610	15043	34	M	2414
38645	1058394	15043	65	F	X
38724	705377	15078	24	F	2418
38725	705376	15078	24	F	2418
38726	705375	15078	24	F	2418
38727	1048938	15078	64	F	X
38728	646532	15078	14	F	107
38729	204194	15078	30	M	2418
38737	653306	15082	15	F	8
38738	368683	15082	48	M	2418
38739	1163373	15082	82	F	X
38837	916021	15121	48	F	2423
38838	18164	15121	3	M	X
38839	126373	15121	17	M	26
38840	40426	15121	6	M	X
38932	40428	15160	6	M	X
38933	932874	15160	50	F	2429
38934	569094	15160	4	F	X
38935	514253	15160	71	M	X
38961	1058399	15172	65	F	X
38962	993035	15172	58	F	2430
38963	1176076	15172	85	F	X
39009	6137	15191	1	M	X
39010	190074	15191	28	M	2433
39011	293961	15191	39	M	2433
39144	1058400	15239	65	F	X
39145	653312	15239	15	F	106
39146	1176077	15239	85	F	X
39147	1019968	15239	61	F	X
39417	132930	15346	18	M	2458
39418	183556	15346	27	M	2459
39419	337089	15346	44	M	2459
39420	889219	15346	45	F	2459
39555	970545	15397	55	F	2469
39556	113472	15397	15	M	106
39557	488340	15397	66	M	X
39657	608563	15438	9	F	18
39658	482446	15438	65	M	X
39659	32236	15438	5	M	X
39660	770109	15438	33	F	2476
39673	212884	15443	31	M	2477
39674	212883	15443	31	M	2477
39675	1147469	15443	77	F	X
39676	1139368	15443	75	F	X
39677	970546	15443	55	F	2477
39692	514257	15452	71	M	X
39693	632087	15452	12	F	3
39694	852115	15452	41	F	2478
39695	345054	15452	45	M	2478
39696	760446	15452	32	F	2478
39697	907341	15452	47	F	2479
39858	802028	15509	36	F	2488
39859	455207	15509	61	M	X
39860	144654	15509	20	M	2488
39861	639379	15509	13	F	20
39862	368693	15509	48	M	2489
39863	551335	15509	1	F	X
39905	907346	15523	47	F	2492
39906	242622	15523	34	M	2492
39950	842712	15543	40	F	2494
39951	274364	15543	37	M	2494
39952	842713	15543	40	F	2494
39953	1029933	15543	62	F	X
39954	677792	15543	19	F	2495
39955	677793	15543	19	F	2495
40012	476165	15564	64	M	X
40013	728427	15564	28	F	2497
40030	659501	15572	16	F	55
40031	428389	15572	57	M	X
40108	970551	15610	55	F	2504
40109	970550	15610	55	F	2505
40511	6147	15768	1	M	X
40512	1168001	15768	83	F	X
40513	75256	15768	10	M	96
40615	1133221	15809	74	F	X
40616	710705	15809	25	F	2534
40617	1133220	15809	74	F	X
40745	977662	15857	56	F	2544
40746	940742	15857	51	F	2544
40747	940743	15857	51	F	2544
40748	1029938	15857	62	F	X
40749	1029937	15857	62	F	X
40791	232163	15877	33	M	2546
40792	320591	15877	42	M	2546
40793	948689	15877	52	F	2547
40794	213	15877	0	M	X
40795	705385	15878	24	F	2547
40796	543519	15878	87	M	X
40797	545739	15878	0	F	X
41338	1010675	16095	60	F	2580
41339	1010676	16095	60	F	2580
41340	1168006	16095	83	F	X
41341	1168005	16095	83	F	X
41342	608572	16095	9	F	48
41473	166668	16145	24	M	2589
41474	812382	16145	37	F	2589
41475	812381	16145	37	F	2589
41508	907357	16164	47	F	2592
41509	49048	16164	7	M	20
41510	49049	16164	7	M	50
41603	120048	16199	16	M	3
41604	120047	16199	16	M	24
41605	870944	16199	43	F	2599
41708	66424	16240	9	M	66
41709	66425	16240	9	M	18
41791	1154543	16275	80	F	X
41792	138979	16275	19	M	2610
41932	6157	16329	1	M	X
41933	963400	16329	54	F	2619
41934	1133226	16329	74	F	X
41979	591936	16348	7	F	96
41980	171903	16348	25	M	2622
41981	591935	16348	7	F	24
41982	591934	16348	7	F	24
41983	1076957	16348	67	F	X
41984	977671	16348	56	F	2622
42120	212912	16402	31	M	2631
42121	448126	16402	60	M	X
42122	956223	16402	53	F	2631
42123	57818	16402	8	M	5
42260	376037	16457	49	M	2640
42261	49057	16457	7	M	70
42265	75268	16460	10	M	96
42266	1067630	16460	66	F	X
42267	1111400	16460	71	F	X
42307	963406	16479	54	F	2643
42308	1163390	16479	82	F	X
42309	1019992	16479	61	F	X
42310	1076965	16479	67	F	X
42311	397590	16479	52	M	2643
42366	639394	16501	13	F	66
42367	932893	16501	50	F	2648
42368	780739	16501	34	F	2648
42429	1058419	16526	65	F	X
42430	842730	16526	40	F	2652
42431	842729	16526	40	F	2652
42432	525630	16526	74	M	X
42433	791325	16526	35	F	2652
42549	303050	16571	40	M	2660
42550	1184026	16571	89	F	X
42551	683642	16571	20	F	2660
42605	222370	16593	32	M	2664
42606	232187	16593	33	M	2664
42689	1010687	16628	60	F	2670
42690	160921	16628	23	M	2670
42691	1010686	16628	60	F	2670
42692	1010685	16628	60	F	2670
42693	1010684	16628	60	F	2670
42694	160922	16628	23	M	2670
43147	311703	16806	41	M	2700
43148	311702	16806	41	M	2701
43149	993064	16806	58	F	2701
43150	985099	16806	57	F	2701
43151	985100	16806	57	F	2701
43326	870966	16880	43	F	2712
43327	985102	16880	57	F	2712
43328	397599	16880	52	M	2713
43471	303056	16947	40	M	2722
43472	212920	16947	31	M	2722
43491	166676	16954	24	M	2723
43492	204239	16954	30	M	2723
43493	204240	16954	30	M	2723
43494	66446	16954	9	M	15
43495	66445	16954	9	M	106
43496	368711	16954	48	M	2723
43513	861887	16960	42	F	2724
43514	861888	16960	42	F	2724
43515	861889	16960	42	F	2724
43516	791340	16960	35	F	2725
43517	791339	16960	35	F	2725
43597	956230	16989	53	F	2731
43598	196481	16989	29	M	2731
43599	196480	16989	29	M	2731
43600	861890	16989	42	F	2731
43698	274395	17028	37	M	2737
43699	870967	17028	43	F	2737
43700	977682	17028	56	F	2737
43753	284087	17049	38	M	2740
43754	284088	17049	38	M	2740
43755	1067637	17049	66	F	X
43756	562772	17049	3	F	X
43757	1067638	17049	66	F	X
43758	1067640	17049	66	F	X
43820	311711	17077	41	M	2745
43821	311712	17077	41	M	2745
43822	722058	17077	27	F	2745
43823	422431	17077	56	M	X
43974	150171	17134	21	M	2755
43980	150170	17137	21	M	2756
43981	624689	17137	11	F	70
43982	624690	17137	11	F	66
44082	924550	17182	49	F	2761
44083	924549	17182	49	F	2761
44084	742748	17182	30	F	2761
44127	83698	17198	11	M	79
44128	196486	17198	29	M	2765
44149	870970	17206	43	F	2766
44150	397605	17206	52	M	2767
44151	311713	17206	41	M	2767
44152	932908	17206	50	F	2767
44182	1010698	17218	60	F	2770
44183	985106	17218	57	F	2770
44275	616891	17253	10	F	26
44276	533209	17253	78	M	X
44277	705395	17253	24	F	2776
44278	6165	17253	1	M	X
44573	699832	17372	23	F	2791
44574	770151	17372	33	F	2791
44575	476190	17372	64	M	X
44576	591957	17372	7	F	24
44754	1163401	17445	82	F	X
44755	337124	17445	44	M	2804
44756	284097	17445	38	M	2805
44822	126407	17474	17	M	96
44823	1020016	17474	61	F	X
44824	32262	17474	5	M	X
44825	1020018	17474	61	F	X
44826	802076	17474	36	F	2809
44827	1020019	17474	61	F	X
44828	802077	17474	36	F	2809
44916	802078	17508	36	F	2814
44917	311721	17508	41	M	2814
45006	802081	17542	36	F	2820
45007	1133246	17542	74	F	X
45008	1133245	17542	74	F	X
45009	1133244	17542	74	F	X
45010	780760	17542	34	F	2820
45011	780759	17542	34	F	2820
45012	780758	17542	34	F	2820
45523	963434	17749	54	F	2851
45524	556944	17749	2	F	X
45525	183588	17749	27	M	2851
45526	183587	17749	27	M	2851
45527	183586	17749	27	M	2851
45528	562780	17749	3	F	X
45529	376064	17749	49	M	2852
45540	376065	17754	49	M	2852
45541	1149604	17754	78	F	X
45618	1094595	17786	69	F	X
45667	728449	17806	28	F	2862
45668	791357	17806	35	F	2862
45669	91377	17806	12	M	18
45707	284114	17819	38	M	2866
45708	284115	17819	38	M	2866
45709	155784	17819	22	M	2866
45807	1103183	17862	70	F	X
45808	1020028	17862	61	F	X
45809	1020027	17862	61	F	X
45810	1020026	17862	61	F	X
45811	1020025	17862	61	F	X
45997	932919	17933	50	F	2884
45998	742755	17933	30	F	2884
45999	742756	17933	30	F	2884
46000	742757	17933	30	F	2884
46001	802084	17933	36	F	2884
46039	57844	17948	8	M	29
46040	57843	17948	8	M	29
46051	970597	17953	55	F	2889
46052	924561	17953	49	F	2889
46053	671773	17953	18	F	2889
46054	671772	17953	18	F	2889
46417	525638	18111	74	M	X
46418	183594	18111	27	M	2911
46492	222403	18138	32	M	2915
46493	222404	18138	32	M	2916
46494	222405	18138	32	M	2916
46495	294016	18138	39	M	2916
46722	455251	18224	61	M	X
46723	422449	18224	56	M	X
46724	1067661	18224	66	F	X
46818	242682	18262	34	M	2938
46819	728459	18262	28	F	2938
46853	1119160	18276	72	F	X
46854	963443	18276	54	F	2939
46870	802088	18282	36	F	2940
46871	770165	18282	33	F	2940
46953	861925	18317	42	F	2945
46954	616906	18317	10	F	50
46955	842764	18317	40	F	2945
46956	842763	18317	40	F	2945
47533	870998	18547	43	F	2980
47534	212959	18547	31	M	2980
47535	551369	18547	1	F	X
47546	166697	18552	24	M	2980
47547	924572	18552	49	F	2980
47654	1010721	18597	60	F	2986
47655	970613	18597	55	F	2986
47656	75302	18597	10	M	107
47657	985131	18597	57	F	2986
47712	770175	18623	33	F	2989
47784	802095	18650	36	F	2994
47785	204271	18650	30	M	2994
47786	204272	18650	30	M	2994
47787	204273	18650	30	M	2994
48013	18220	18741	3	M	X
48014	40494	18741	6	M	X
48216	802098	18830	36	F	3025
48217	802097	18830	36	F	3025
48263	514283	18850	71	M	X
48296	504639	18863	69	M	X
48297	242691	18863	34	M	3030
48298	242692	18863	34	M	3030
48332	1111434	18875	71	F	X
48333	1039475	18875	63	F	X
48334	1039476	18875	63	F	X
48822	705418	19062	24	F	3061
48910	160956	19098	23	M	3067
48911	591996	19098	7	F	24
48918	871013	19102	43	F	3067
48919	12136	19102	2	M	X
48988	833146	19130	39	F	3072
48989	833145	19130	39	F	3072
48990	833144	19130	39	F	3072
49057	842777	19158	40	F	3077
49058	1176107	19158	85	F	X
49086	822789	19169	38	F	3079
49087	880186	19169	44	F	3079
49088	397623	19169	52	M	3079
49089	144686	19169	20	M	3079
49095	852199	19172	41	F	3079
49101	833151	19177	39	F	3080
49102	833149	19177	39	F	3080
49103	455266	19177	61	M	X
49104	294043	19177	39	M	3080
49105	646604	19177	14	F	79
49106	646605	19177	14	F	24
49140	751149	19188	31	F	3084
49269	889286	19239	45	F	3091
49396	75314	19292	10	M	66
49397	728467	19292	28	F	3097
49398	49114	19292	7	M	62
49421	1020051	19302	61	F	X
49422	576014	19302	5	F	X
49423	576013	19302	5	F	X
49424	75317	19302	10	M	96
49425	212970	19302	31	M	3098
49455	624720	19316	11	F	35
49456	99054	19316	13	M	29
49457	722089	19316	27	F	3100
49508	294045	19335	39	M	3103
49509	632144	19335	12	F	108
49590	742779	19371	30	F	3110
49591	898416	19371	46	F	3110
49592	742778	19371	30	F	3110
49593	742777	19371	30	F	3110
49748	1039482	19430	63	F	X
49749	1182986	19430	88	F	X
49750	232245	19430	33	M	3120
49751	232246	19430	33	M	3120
49780	551377	19445	1	F	X
49781	871017	19445	43	F	3121
49782	871016	19446	43	F	3121
49783	242718	19446	34	M	3121
49784	253454	19446	35	M	3121
49790	242714	19448	34	M	3122
49791	632146	19448	12	F	66
49800	683675	19452	20	F	3122
49801	770192	19452	33	F	3122
49953	253457	19513	35	M	3133
49954	253458	19513	35	M	3133
49955	253459	19513	35	M	3133
50064	576020	19555	5	F	X
50065	311764	19555	41	M	3141
50265	278	19634	0	M	X
50488	183618	19722	27	M	3166
50489	183617	19722	27	M	3167
50490	155810	19722	22	M	3167
50496	734819	19724	29	F	3168
50497	1094630	19724	69	F	X
50549	1176112	19742	85	F	X
50550	368753	19742	48	M	3172
50551	376101	19742	49	M	3172
50552	368752	19742	48	M	3172
50675	583975	19796	6	F	X
50771	751160	19837	31	F	3187
50772	751159	19837	31	F	3187
50773	6195	19837	1	M	X
50982	780816	19919	34	F	3201
50983	1111446	19919	71	F	X
50984	977724	19919	56	F	3201
51209	569163	20010	4	F	X
51210	569162	20010	4	F	X
51211	569161	20010	4	F	X
51212	583979	20010	6	F	X
51213	812463	20010	37	F	3216
51214	583980	20010	6	F	X
51302	710745	20043	25	F	3222
51303	889300	20043	45	F	3223
